0.971936389,0.974600188,0.977614229,0.970615243,0.979970105,0.975374065,0.973838104,0.971087928,0.974477245,0.963570725,0.95678392,0.96941896,0.959644105,0.967069486,0.970646345,0.973209086,0.973188819,0.971767363,0.977920626,0.977620087,0.979298924,0.975305292,0.974209651,0.97724194,0.977789671,0.979762547,0.979575383,0.975305292,0.978021978,0.972980425,0.974498567,0.94841145,0.923182914,0.923292469,0.88247012,0.878868934,0.933594929,0.964197868,0.956387097,0.972740668,0.973494596,0.977610063,0.980749487,0.976702963,0.98459168,0.979860573,0.980724749,0.981022267,0.978299268,0.979917611,0.97460482,0.967340161,0.96828094,0.960504202,0.919360327,0.910601529,0.845023697,0.860499266,0.89839066,0.94095941,0.957475995,0.964276536,0.954450262,0.974284328,0.979536489,0.976137761,0.975275398,0.981081081,0.980702622,0.979435084,0.983378814,0.982634582,0.978697052,0.976612903,0.956690562,0.953793497,0.954433834,0.962343096,0.946567078,0.864659166,0.944200627,0.944214305,0.954328733,0.971084337,0.969748719,0.978947368,0.983465133,0.98237068,0.982038722,0.985858102,0.977977741,0.98125,0.983928149,0.979894686,0.983598649,0.984481542,0.981653562,0.983022071,0.978712871,0.982151471,0.980842912,0.982660333,0.97767419,0.976790616,0.978557505,0.979621543,0.98287919,0.982553913,0.980493827,0.984265311,0.984648597,0.984852071,0.983909702,0.978922156,0.979467123,0.982061708,0.980750487,0.981426449,0.977588307,0.980580138,0.98185385,0.98377724,0.978906058,0.97985782,0.979527175,0.979641299,0.974389949,0.984440603,0.975115882,0.977941176,0.976304452,0.980580197,0.983778626,0.981118716,0.981840194,0.981896141,0.981622912,0.981800766,0.982056256,0.979420019,0.980331015,0.981132075,0.980052244,0.980085349,0.982645403,0.983133087,0.983179724,0.979823748,0.982695811,0.983325822,0.983035714,0.983776476,0.982058758,0.983665249,0.978373508,0.983456293,0.985785199,0.983817335,0.983631602,0.982896731,0.984026258,0.985045514,0.984886082,0.984434067,0.982479485,0.985543827,0.979600887,0.982923043,0.982823167,0.984855234,0.982834507,0.983559842,0.980840409,0.982399657,0.985233442,0.984391704,0.981613671,0.974888889,0.983539095,0.98201127
0.944902386,0.957419355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.948377882,0.950239808,-1,-1,0.949029126,0.950937375,0.939751553,0.954753837,0.952371218,0.945079624,0.934497817,0.940930912,0.930499597,0.940464178,0.921938666,0.947692962,0.950572762,0.897791252,0.938951559,0.931498594,0.929565584,-1,0.912549101,0.929216249,0.91959277,-1,0.924733388,0.919306635,0.929463926,0.927291242,0.936626648,0.888623535,0.916060546,0.902699436,0.898647099,0.931845357,0.899898477,0.882906325,0.910330261,-1,0.91201176,0.927735578,0.901887534,0.916836943,0.933359778,0.892642943,-1,-1,-1,-1,-1,0.759278897,-1,0.829112163,0.816172507,-1,-1,-1,0.697443724,0.822745902,0.927060684,0.860508369,0.889041904,-1,-1,-1,0.931145561,0.910025707,-1,0.870621105,0.88962709,0.854648802,0.877659574,0.895048667,0.910876758,0.891258887,0.913008937,0.883418108,0.883119705,-1,0.885526578,0.897441602,0.869742752,-1,0.876138048,0.890504883,0.886937901,0.85353763,-1,-1,-1,0.754213483,-1,0.858024691,0.85666736,0.839306629,0.864253394,0.882442416,0.896524795,0.869003329,0.892222661,0.829874666,0.844068488,0.874827246,-1,-1,0.87464136,0.84733441,0.845416667,-1,0.846242243,0.87206781,0.862536302,0.810312304,0.841253585,0.811438044,0.868061142,0.822750776,0.873100983,0.847957946,0.842186002,0.887600707,0.874055416,0.841713641,0.883116883,0.863523573,0.840096512,0.822541966,0.782720825,0.809689289,0.848839404,0.796026157,0.811304535,0.789981618,0.734929271,0.774572127,0.755087553,0.814124182,0.77710084,-1,0.79847129,0.770144025,0.778076063,0.71028971,0.694719074,0.699357362,0.771213074,0.799114426,0.759430766,0.821177972,0.785509513,0.706736353,0.764407154,0.856166056,0.785992218,0.759923175,0.822176801,0.754739621,0.780509813,0.721784777,0.814238567,0.782473425,0.742593812,0.804786485,0.83688503,0.80452376,0.760644648
0.953602903,0.957891949,0.946442432,0.950764447,0.94845099,0.939432337,0.958987342,0.944444444,0.953932298,0.947272253,0.94638276,0.954990733,0.964463397,0.950175263,0.94048217,0.935483871,0.855760225,0.91375,0.940892948,0.937036089,0.942528736,0.940482299,0.94596711,0.925624179,0.951798011,0.945773525,0.937976347,0.933122696,0.949649624,0.948424069,0.946211533,0.939245999,0.928647215,0.955936353,0.935930292,0.930735931,0.93044586,0.905637255,0.877629554,0.910120846,0.928466797,0.917263522,0.925935758,0.954046464,0.940393963,0.937817259,0.935249935,0.937388649,0.930381367,0.913624679,0.937660999,0.935140883,0.948041976,0.94975,0.928820309,0.933972035,0.941566726,0.917177097,0.933167702,0.936790123,0.920020121,0.948304881,0.940919037,0.947139754,0.953271028,0.953744493,0.945884722,0.947420882,0.952191235,0.944377267,0.950632911,0.952008083,0.947041273,0.948402948,0.951996307,0.963495054,0.946341463,0.941519049,0.943697692,0.940562834,0.911221395,0.934090348,0.912503236,0.93450207,0.909552846,0.902825456,0.929403202,0.930049261,0.923279789,0.935567619,0.931612003,0.938071298,0.939172749,0.938134593,0.921447919,0.902767921,0.939799331,0.908389811,0.911264612,0.931969436,0.936052124,0.923598894,0.923312883,0.937881184,0.936015511,0.934957369,0.928915969,0.946241564,0.94398093,0.925392008,0.900788907,0.924231242,0.923902439,0.933431953,0.915606654,0.948382493,0.931447747,0.933075622,0.929676172,0.937406855,0.936670839,0.922552977,0.935150873,0.92556962,0.916749751,0.891891892,0.912367317,0.923312883,0.938653367,0.924813836,0.944498069,0.930753089,0.950898204,0.942936674,0.946381969,0.931386515,0.937141491,0.945836316,0.919515152,0.949765258,0.945001165,0.952697709,0.933712121,0.947136564,0.946758689,0.959274953,0.940847931,0.959598374,0.957713755,0.944323933,0.959377902,0.957621166,0.961269984,0.960844803,0.953494035,0.96753705,0.956059204,0.928657508,0.930338698,0.950582086,0.950012252,0.951480468,0.96163186,0.945441828,0.965261695,0.962717685,0.962699387,0.958425043,0.952439931,0.958541459,0.954077792,0.957657201,0.954443054,0.936234059,0.958681634,0.95965491,0.918115394,0.953214971,0.959487776,0.959256772
0.94123506,0.905024311,0.907262189,0.90652673,0.944426283,0.935727788,0.910747957,0.920333333,0.920183486,0.938480854,0.926408237,0.940067964,0.931454006,0.93485342,0.916307692,0.927003137,0.947473027,0.888347826,0.892971246,0.806425703,0.885103298,0.877859636,0.918696711,0.922338569,0.904490829,0.923826395,0.91062591,0.932931837,0.915856706,0.932198582,0.9370319,0.931710048,0.930320151,0.952380952,0.961304588,0.933579336,-1,0.864973676,0.808653488,0.909377689,0.861367127,0.805624483,0.860450563,0.915512857,0.922013274,0.932036174,0.948222782,0.925223517,0.93462069,0.942333603,0.904101996,0.917166524,0.918372918,0.94165316,0.931492576,0.94917068,0.929028815,0.93022622,0.93496358,0.928706454,0.819291339,0.80776206,0.912024269,0.9245142,0.907844631,0.943913481,0.942312516,0.923155476,0.942724458,0.910318747,0.946941783,0.926321012,0.936368086,0.9281935,0.923254029,0.919666269,0.906569736,0.941953752,0.936818632,0.936794582,0.9346182,0.949136503,-1,0.931327348,0.917431193,0.932461356,0.952009456,0.955165692,0.947876448,0.940543311,0.944852071,0.940548072,0.948153409,0.95209161,0.960954447,0.956165703,0.951887491,0.953683705,0.963949105,0.968303895,0.957090012,0.96801968,0.960235641,0.955896928,0.953642384,0.951869045,0.949357521,0.944486692,0.952991453,0.946126341,0.944174136,0.948332909,0.961538462,0.96734097,0.955907852,0.966191741,0.956009615,0.955216655,0.960554626,0.959698327,0.953853706,0.953001969,0.961119014,0.946032528,0.964056177,0.93952381,0.942021804,0.933971774,0.943994105,0.940641576,0.948014629,0.957227139,0.953981008,0.942453306,0.943949343,0.954392703,0.940751805,-1,-1,-1,0.853992395,0.831878135,0.821147572,0.810919849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.935868071,0.929641694,-1,-1,-1,0.92353344,0.839464252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.934436801,-1,0.927438121
0.968389736,0.956935976,0.970833333,0.972863953,0.967194134,0.964705882,0.964111498,0.9602555,0.962264151,0.964595376,0.966328866,0.96531219,0.966383915,0.973277527,0.965263861,0.958249158,0.962300942,0.955761317,0.964918256,0.966841187,0.960722975,0.961447413,0.930268796,0.946548673,0.952813702,0.958972648,0.962257849,0.95978836,0.958884519,0.941286462,0.930223881,0.916444105,0.915046796,0.964906527,0.960408685,0.971153846,0.969027906,0.966429955,0.971133394,0.97784522,0.976272245,0.979460454,0.960842382,0.963453056,0.970970668,0.975559482,0.981553109,0.976674641,0.930215013,0.946206897,0.960675883,0.961621789,0.94765343,0.973371925,0.971257826,0.957104558,0.969889983,0.943758573,0.965292198,0.972582547,0.968499427,0.957561948,0.969412477,0.938894277,0.891931902,0.910452621,0.966824645,0.948582113,0.957047792,0.968222722,0.961744023,0.970974044,0.964932127,0.945930233,0.958530476,0.962274467,0.957159287,0.961721068,0.954029512,0.947503566,0.952186589,0.945028537,0.964967246,0.955807365,0.977789816,0.970261256,0.975989446,0.981456954,0.9795383,0.979597175,0.981646424,0.978157895,0.980671141,0.975335121,0.978947368,0.97913984,0.976123235,0.978762454,0.974859588,0.981010965,0.968741651,0.9777721,0.98119526,0.980020492,0.975869227,0.975089882,0.985663984,0.979512448,0.979829325,0.975817167,0.972732181,0.972650027,0.969297064,0.970750988,0.975556166,0.959988886,0.96942775,0.975255102,0.97871262,0.970771921,0.978190023,0.979060266,0.978140704,0.9747921,0.980546793,0.969008816,0.976388168,0.970659489,0.975749674,0.975187387,0.973259334,0.968669628,0.97275405,0.973810668,0.972855314,0.972795725,0.972412109,0.971851852,0.975175527,0.966305952,0.969107273,0.973658296,0.969959144,0.972133953,0.972450459,0.975810353,0.97645951,0.971276853,0.974019839,0.971113199,0.968946895,0.974715843,0.971522711,0.976099426,0.974111556,0.976557113,0.975451598,0.976011289,0.975477482,0.97546729,0.974358974,0.972860125,0.974901232,0.978773035,0.973326867,0.974377395,0.973253401,0.973457509,0.969995312,0.972809668,0.974811676,0.973067916,0.97160291,0.974552957,0.976329974,0.974158369,0.971316216,0.969573551,0.973834443,0.971673411
0.959693373,0.960556845,0.962487899,0.960641399,0.954319527,0.950372208,-1,0.970020916,0.964916526,0.958253817,0.952994512,0.957096475,0.958248702,0.959926301,0.951943463,0.955441928,0.962342135,0.96034125,0.96641186,0.961662818,0.966491908,0.961397899,0.956401384,0.956197787,0.959206671,-1,0.953973956,0.921690141,0.930483911,-1,0.955872369,0.950368444,0.959044369,0.964572193,0.963150927,0.965296198,0.962025316,0.963988296,0.965015211,0.963746904,0.958830146,0.956271577,0.958981002,0.954033556,0.954555887,0.940798859,0.954355885,-1,-1,-1,0.950801174,-1,0.949599084,0.958659704,0.955426789,0.953693495,0.940288104,0.947491249,0.932317346,0.946420631,0.932699002,0.953493597,0.954504301,0.941176471,0.950321579,0.949099099,0.955797566,0.942986231,0.951209073,0.92046965,-1,-1,-1,-1,-1,-1,0.836867863,0.828138914,-1,-1,-1,-1,0.927610506,0.932365055,0.937788525,0.929449838,0.924682591,0.945838838,0.943644068,0.94598952,0.955671176,0.948208891,0.953701815,0.964388047,0.943186672,0.896712572,0.922575033,0.945028989,0.93640955,0.94095941,0.89982019,0.933348655,0.910174152,0.936262675,0.922279793,0.948088619,0.909733303,0.915035587,0.923408112,0.935913442,0.948137477,0.934166667,0.928617502,0.928943937,0.926762347,0.919751718,0.915325995,0.933914152,0.923274204,0.953331975,0.932976445,0.941804708,0.914100848,0.905856354,0.93075616,0.929094332,0.926591598,0.940258118,0.926422852,0.919691969,0.936298856,0.938434084,0.921143847,0.942240779,0.936018957,0.959739634,0.923831776,0.928837209,0.952158433,0.941014459,0.933348244,0.938727583,0.933077579,0.959047221,0.95640327,0.953640936,0.931460674,0.961670236,0.942714253,-1,-1,0.944759825,0.936371642,0.930583278,0.939826164,0.935539321,0.936960849,0.939863326,0.950367238,0.932195353,0.935239896,0.932809975,0.92774844,0.942799799,0.949935484,0.948922779,0.926989535,0.941251924,0.923780488,0.925934525,0.936400201,0.938925856,0.942976356,0.932512432,0.942778034,0.948845241,0.936727632,0.955904714,0.956566435,0.937827715
0.932018128,0.934709821,0.942268639,0.945139284,0.94345898,0.966010251,0.953757225,0.955256065,0.955646259,0.955508475,0.965816461,0.962874569,0.957497995,0.954113924,0.965329884,0.96485623,0.940882598,0.953249715,0.933516484,0.958760179,0.963509525,0.955706097,0.948533333,0.958945908,0.960390947,0.959894459,0.948470209,0.948539638,0.948731642,0.951024754,0.938004689,0.96097561,0.955444239,0.942099567,0.94797058,0.94277502,0.943496802,0.954663212,0.952049689,0.943446089,0.93927327,0.954773869,0.950484941,0.943244601,0.948055338,0.925349512,0.952584044,0.937283094,0.926635992,0.932587128,0.948927969,0.932882414,0.944735464,0.950327786,0.937897311,0.957049486,0.932327167,0.938271605,0.930122757,0.93065254,0.928977273,0.947307065,0.935430852,0.937013619,0.923983364,0.934633028,0.930258718,0.933921702,0.929972628,0.911778846,0.922580645,0.937982682,0.927954545,0.9056134,0.926731794,0.925329756,0.934602464,0.940363804,0.93256688,0.921935631,0.906061338,0.915289737,0.914450867,0.907649254,0.921670429,0.947868256,-1,-1,0.912144703,0.899926954,0.915072329,0.941965221,0.938630491,0.947761194,0.939236503,0.933923559,0.939328277,0.918594306,0.932888793,0.946583574,0.94664903,0.948272115,0.92416958,0.925225225,0.928791887,0.925832377,0.924691921,0.911777978,0.913455037,0.932893289,0.92980792,0.910597572,0.929672447,0.919922817,0.920678473,0.929043744,0.92455516,0.925104993,0.925369632,0.903958944,0.91124871,0.925118958,0.886537042,0.907364039,0.919684651,0.931578947,0.929749104,0.922966163,0.900142653,0.930483592,0.92599445,0.937590711,0.950769949,0.905339806,0.920831387,0.943278764,0.929967069,0.922201579,0.922473466,0.924007303,0.909628955,0.922903007,0.930342385,0.91792256,0.936012573,0.919485792,0.912562378,0.93933197,0.907269863,0.885124159,0.917952314,0.924487334,0.907666345,0.931750742,0.925557711,0.917336395,0.93262575,0.928104575,0.924441205,0.92005779,0.914391485,0.914548023,0.928034102,0.932448171,0.933828651,0.931636021,0.923115705,0.930985245,0.938154139,0.911716365,0.9311095,0.941422594,0.924302789,0.915595868,0.938237335,0.928686822,0.939243499,0.925900436,0.932235592,0.945584505
0.941552511,0.937587007,0.949031827,0.941542002,0.952946449,0.933581762,0.941850022,0.932751298,0.940223341,0.934190117,0.948227105,0.946186441,0.922144941,0.9411637,0.936367467,0.928926334,-1,-1,-1,-1,0.928628389,0.913491896,0.922181373,0.93361412,0.928286057,0.909090909,0.912615385,0.892560175,0.917752617,0.915798079,0.918472652,0.931726908,0.91197841,0.933466135,0.927496038,0.919455253,0.904302204,0.917541229,-1,0.912854031,0.920204082,-1,-1,0.866525424,0.897530864,0.885757315,0.931013555,0.925500297,0.92090985,0.922135472,0.917304114,0.938202247,0.905152946,0.921685509,0.922852984,0.919013316,0.939730373,0.924778761,0.94679803,0.942257742,-1,-1,-1,-1,-1,-1,-1,-1,0.904829835,0.933518006,-1,-1,0.931186869,0.921009098,0.919753086,0.941140279,0.927307206,0.926625659,0.917599831,0.929675593,0.90911188,0.929176624,0.913529168,0.925278567,-1,-1,-1,-1,-1,-1,-1,0.919391793,0.895724713,0.894747394,0.880256888,0.920615634,0.9140625,0.920087336,0.926776895,0.907490975,0.91259694,0.90210741,0.926492353,0.927268475,0.900920028,0.9215311,0.903626186,0.894499549,0.897366644,0.912602129,0.919302326,0.942455822,0.924486642,0.902882798,0.915460065,0.905634129,0.91399585,0.922582076,0.939063211,0.949832776,0.911185682,0.920774648,0.933333333,0.914620659,-1,0.931616716,0.934841629,0.928990228,0.930265996,0.931767058,0.895434114,0.910977242,0.948320413,0.905602117,0.937287752,0.90535248,0.92741573,0.927622842,0.921595917,0.912777526,-1,0.955391168,0.897574124,0.929094236,0.937766209,0.925813246,0.906669755,0.922999497,0.91223132,0.914555097,0.888787185,0.898253783,0.912568306,0.924161074,0.89895073,0.91001994,0.899307274,0.902845424,0.921046199,0.887875417,0.895423287,0.914076782,0.930464381,0.910030242,0.929676172,0.909337349,0.900464661,0.923387097,0.918503214,0.91594124,0.932345361,0.864084676,0.920916482,0.904864606,0.921762157,0.870509607,0.910262206,0.904627672,0.893505847,-1
0.946270363,0.958801498,0.965217391,0.969303097,0.96905805,0.964044336,0.967190889,0.950708061,0.954880817,0.962121212,0.953613808,0.956642579,0.967707212,0.962817491,0.96247704,0.962814339,0.965947492,0.962741011,0.96580747,0.968571429,0.96835443,0.965155009,0.975464876,0.967539004,0.967600926,0.956142601,0.960010254,0.97022938,0.959210184,0.960734319,0.948873703,0.958083832,0.956983675,0.958535961,0.955067654,0.967945605,0.959795134,0.962190032,0.967380478,0.968328014,0.966401195,0.956825233,0.97120485,0.959543311,0.953819271,0.966464156,0.952556539,0.958857696,0.95526057,0.958692347,0.923460026,0.952883625,0.939371625,0.939635819,0.94731731,0.954906542,0.952651048,0.954997514,0.946466809,0.95599022,0.944605709,0.939454591,0.94742039,0.957311089,0.94859335,0.957398538,0.956628881,0.937466738,0.949946179,0.956278326,0.96687737,0.952058233,0.956354916,0.942877802,0.953488372,0.959079284,0.941825006,0.950445032,0.957749661,0.955630576,0.963917526,0.963109049,0.95520665,0.949679563,0.956770958,0.960909091,0.951807229,0.956754243,0.955789474,0.950984991,0.962001416,0.963423212,0.96372315,0.959193471,0.967081031,0.960871603,0.966525224,0.963755777,0.958013436,0.968199497,0.960915157,0.946933667,0.957135653,0.957153232,0.962724014,0.968795356,0.955810983,0.965533981,0.956861816,0.948048895,0.969248555,0.964243707,0.964450937,0.958343604,0.970671712,0.949681077,0.955614203,0.959105124,0.964949424,0.962225625,0.946991037,0.959010054,0.962230216,0.962820513,0.968360996,0.966607188,0.952294997,0.963161934,0.959152017,0.94129979,0.960136376,0.961721225,0.951739903,0.955689829,0.967490247,0.963083063,0.964819033,0.965168838,0.95391131,0.95039306,0.957539887,0.938310829,0.944719687,0.934254285,0.945571735,0.934531451,0.927192067,0.940358858,0.941786284,0.945085118,0.929615593,0.935032895,0.930118618,0.924180883,0.888476821,0.93528243,0.924133811,0.906976744,0.916032857,0.938650307,0.936058394,0.948610696,0.905722892,0.916816278,0.891767881,0.916183108,0.899453552,0.931449188,0.937067148,0.919749403,0.9149987,0.931823899,0.95229546,0.930939984,0.932882121,0.929198683,0.950294645,0.948717949,0.948045267,0.962006456
0.862611276,0.857730003,0.8714572,0.864864865,0.870602631,0.894610778,0.896627108,0.888604717,0.878122179,0.875142531,0.846948072,0.873128233,0.864938197,0.906221821,0.901248581,0.890540968,0.877941638,0.91456077,0.896357714,0.894399067,0.883540373,0.875529488,0.923726346,0.907521217,0.892774662,0.880870918,0.914018161,0.892976589,0.918824556,0.89193977,0.920963173,0.912084765,0.917725014,0.924485771,0.9058753,0.938440111,0.92386231,0.928928373,0.940675477,0.905373832,0.937921348,0.941210375,0.919917864,0.93013226,0.922668241,0.944935806,0.92534671,0.922985075,0.935410117,0.948934929,0.926116838,0.921393608,0.935578331,0.914103308,0.93106383,0.948371957,0.939115451,0.92,0.944852941,0.932826748,0.934942596,0.940680612,0.926980198,0.937422167,0.931363772,0.94527512,0.945353594,0.940902475,0.943900267,0.938520939,0.949063232,0.932883849,0.942452546,0.945648946,0.941775837,0.940149626,-1,-1,0.830212235,-1,0.889413989,0.936526946,0.955587393,0.943925234,0.960875912,0.95214246,0.947093023,0.961242519,0.96188851,0.956894006,0.96031746,0.961367013,0.956521739,0.953918403,0.958368259,0.961559889,0.958449526,-1,-1,0.950262503,0.960055479,0.953142857,0.957146807,0.943411928,0.823486771,0.81402763,0.942640364,0.956998557,0.9465842,0.96092413,0.966988728,0.956496687,0.968223791,0.971954674,0.967291026,0.965576102,0.974162408,0.971387697,0.972539424,0.972864896,0.964902186,0.967914439,0.970978441,0.970968669,0.94073612,0.933453779,0.896444444,0.933333333,0.950528071,0.954928048,0.967553191,0.957070707,0.97276894,0.967592593,0.972856759,0.968570648,0.971404775,0.976616231,0.973647712,0.968654646,0.965764771,0.974761638,0.964619304,0.973427332,0.974274767,0.960362401,0.951205674,0.895400593,0.857305287,0.913818182,0.879323308,0.917529215,0.944976816,0.966029724,0.973283462,0.969226652,0.953089888,0.974812433,0.968896714,0.963983714,0.972891566,0.971641791,0.975552283,0.977058824,0.975602837,0.970044793,0.972754491,0.969414894,0.957489206,0.964668094,0.969977761,0.966419229,0.965904969,0.964906185,0.964396285,0.962834317,0.950897392,0.957259159,0.967953985,0.96263911
